eval_index,frame_original_index,mask_original_index,pred_path,gt_path,mask_path,pred_name,gt_name,mask_name,pred_stem,gt_stem,mask_stem,pred_orig_size,gt_orig_size,mask_orig_size,pred_gt_same_name,gt_mask_same_name,mask_ratio,hole_pixels,PSNR_all,PSNR_hole,SSIM_all,SSIM_hole,PSNR_nomask,SSIM_nomask,LPIPS,nonmask_dil30_ratio,PSNR_nonmask_dil30,SSIM_nonmask_dil30,hole_psnr_gt_all,jump_image,jump_mask,gt_original_index,aligned_pair
1259,1259,1259,results/B_mask_20_30_reliability_inference/line_debug/0314_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02518.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009237.png,0314_soft.png,02518.jpg,0009237.png,0314_soft,02518,0009237,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2290496826171875,15011,10.158851434466627,10.112721363816856,0.02016395889222622,0.0212551262229681,10.172651867224097,0.02030961774289608,0.7271665334701538,0.282501220703125,10.464046730524917,0.019771812483668327,False,0,0,1259,pred[1259] <-> gt[1259] <-> mask[1259]
1260,1260,1260,results/B_mask_20_30_reliability_inference/frames/0315.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02520.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009239.png,0315.png,02520.jpg,0009239.png,0315,02520,0009239,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2716827392578125,17805,11.505980495801541,11.764071277015937,0.25803568959236145,0.25803568959236145,11.41350191629007,0.25661420822143555,0.6929147243499756,0.2965850830078125,11.068712234034187,0.25803568959236145,True,0,0,1260,pred[1260] <-> gt[1260] <-> mask[1260]
1261,1261,1261,results/B_mask_20_30_reliability_inference/line_debug/0315_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02522.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009254.png,0315_center.png,02522.jpg,0009254.png,0315_center,02522,0009254,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2564239501953125,16805,11.050080263721831,11.598352161432285,0.012488714419305325,0.012325777672231197,10.875991380864164,0.013200029730796814,0.7577993869781494,0.248809814453125,12.261537219816756,0.01130793895572424,True,0,0,1261,pred[1261] <-> gt[1261] <-> mask[1261]
1262,1262,1262,results/B_mask_20_30_reliability_inference/line_debug/0315_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02524.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009257.png,0315_reliability.png,02524.jpg,0009257.png,0315_reliability,02524,0009257,"[256, 256]","[256, 256]","[256, 256]",False,False,0.222808837890625,14602,12.04530168817956,13.12344740376885,0.02887231856584549,0.03690969944000244,11.779871637601694,0.028503241017460823,0.7090634107589722,0.2505035400390625,13.288367089259058,0.034944355487823486,True,0,0,1262,pred[1262] <-> gt[1262] <-> mask[1262]
1263,1263,1263,results/B_mask_20_30_reliability_inference/line_debug/0315_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02526.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009258.png,0315_soft.png,02526.jpg,0009258.png,0315_soft,02526,0009258,"[256, 256]","[256, 256]","[256, 256]",False,False,0.225433349609375,14774,12.844138613006654,14.008323952251299,0.033355485647916794,0.033858176320791245,12.556651526557266,0.032851655036211014,0.7060969471931458,0.2676239013671875,14.066913112134763,0.03448612987995148,True,0,0,1263,pred[1263] <-> gt[1263] <-> mask[1263]
1264,1264,1264,results/B_mask_20_30_reliability_inference/frames/0316.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02528.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009273.png,0316.png,02528.jpg,0009273.png,0316,02528,0009273,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2027435302734375,13287,13.754584095207194,13.234459299846362,0.32592105865478516,0.3276350796222687,13.897422552673156,0.32014700770378113,0.7110089063644409,0.229034423828125,13.260186368442714,0.32592105865478516,False,0,0,1264,pred[1264] <-> gt[1264] <-> mask[1264]
1265,1265,1265,results/B_mask_20_30_reliability_inference/line_debug/0316_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02530.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009274.png,0316_center.png,02530.jpg,0009274.png,0316_center,02530,0009274,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2689208984375,17624,12.942915605964782,13.112369881396582,0.019783230498433113,0.015507780015468597,12.882209820514925,0.020263126119971275,0.7789736390113831,0.36956787109375,12.673223250989423,0.01890743523836136,True,0,0,1265,pred[1265] <-> gt[1265] <-> mask[1265]
1266,1266,1266,results/B_mask_20_30_reliability_inference/line_debug/0316_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02532.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009281.png,0316_reliability.png,02532.jpg,0009281.png,0316_reliability,02532,0009281,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2715911865234375,17799,13.259368189880679,12.102793509615122,0.03364478796720505,0.036026373505592346,13.783920637015099,0.032366346567869186,0.7743496298789978,0.2669830322265625,12.890773749932789,0.03326375037431717,False,0,0,1266,pred[1266] <-> gt[1266] <-> mask[1266]
1267,1267,1267,results/B_mask_20_30_reliability_inference/line_debug/0316_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02534.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009303.png,0316_soft.png,02534.jpg,0009303.png,0316_soft,02534,0009303,"[256, 256]","[256, 256]","[256, 256]",False,False,0.271759033203125,17810,12.862196434280765,11.155316554516673,0.03361477330327034,0.03412649407982826,13.722283131342827,0.0335957370698452,0.774989902973175,0.24432373046875,13.99773292270087,0.03469369187951088,False,0,0,1267,pred[1267] <-> gt[1267] <-> mask[1267]
1268,1268,1268,results/B_mask_20_30_reliability_inference/frames/0317.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02536.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009314.png,0317.png,02536.jpg,0009314.png,0317,02536,0009314,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2069549560546875,13563,15.021039470915277,16.184606933278864,0.38325533270835876,0.3879796266555786,14.762516552197463,0.38114815950393677,0.6875250935554504,0.2509765625,15.51054278636973,0.38325533270835876,True,0,0,1268,pred[1268] <-> gt[1268] <-> mask[1268]
1269,1269,1269,results/B_mask_20_30_reliability_inference/line_debug/0317_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02538.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009332.png,0317_center.png,02538.jpg,0009332.png,0317_center,02538,0009332,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2527923583984375,16567,11.415210709658156,9.16194271832359,0.01778518408536911,0.020903892815113068,12.55074315586495,0.01812625117599964,0.816801130771637,0.1927947998046875,11.658276538531648,0.019399411976337433,False,0,0,1269,pred[1269] <-> gt[1269] <-> mask[1269]
1270,1270,1270,results/B_mask_20_30_reliability_inference/line_debug/0317_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02540.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009345.png,0317_reliability.png,02540.jpg,0009345.png,0317_reliability,02540,0009345,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2799072265625,18344,11.122831707180667,8.675278893298788,0.03085559420287609,0.03085559420287609,12.636184106720103,0.03750833496451378,0.8166056871414185,0.357696533203125,11.940306833141083,0.03085559420287609,False,0,0,1270,pred[1270] <-> gt[1270] <-> mask[1270]
1271,1271,1271,results/B_mask_20_30_reliability_inference/line_debug/0317_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02542.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009350.png,0317_soft.png,02542.jpg,0009350.png,0317_soft,02542,0009350,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2144622802734375,14055,11.312241578297593,10.557687616081246,0.03194767236709595,0.033891063183546066,11.543260076189842,0.030494483187794685,0.8230780363082886,0.3535919189453125,10.537107664807252,0.03446611016988754,False,0,0,1271,pred[1271] <-> gt[1271] <-> mask[1271]
1272,1272,1272,results/B_mask_20_30_reliability_inference/frames/0318.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02544.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009360.png,0318.png,02544.jpg,0009360.png,0318,02544,0009360,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2385711669921875,15635,13.103417074967975,11.207598400095822,0.3246554732322693,0.3720192015171051,13.920430858271121,0.30629920959472656,0.7387104034423828,0.1957244873046875,12.103842026717553,0.3648014962673187,False,0,0,1272,pred[1272] <-> gt[1272] <-> mask[1272]
1273,1273,1273,results/B_mask_20_30_reliability_inference/line_debug/0318_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02546.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009368.png,0318_center.png,02546.jpg,0009368.png,0318_center,02546,0009368,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2692108154296875,17643,9.798380059473383,11.713791294291092,0.008749750442802906,0.009375852532684803,9.262303932186928,0.007912089116871357,0.8402243852615356,0.2745361328125,10.61560347922333,0.008351760916411877,True,0,0,1273,pred[1273] <-> gt[1273] <-> mask[1273]
1274,1274,1274,results/B_mask_20_30_reliability_inference/line_debug/0318_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02548.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009369.png,0318_reliability.png,02548.jpg,0009369.png,0318_reliability,02548,0009369,"[256, 256]","[256, 256]","[256, 256]",False,False,0.283905029296875,18606,9.74482270820687,8.031173262380943,0.020758895203471184,0.022506391629576683,10.669605568696422,0.02312820963561535,0.832091212272644,0.31304931640625,10.604503374914769,0.02073635160923004,False,0,0,1274,pred[1274] <-> gt[1274] <-> mask[1274]
1275,1275,1275,results/B_mask_20_30_reliability_inference/line_debug/0318_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02550.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009378.png,0318_soft.png,02550.jpg,0009378.png,0318_soft,02550,0009378,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2873687744140625,18833,9.475213610891045,10.276931985202078,0.018454978242516518,0.019392315298318863,9.189607069622705,0.018922924995422363,0.8436399698257446,0.3175506591796875,9.811859800172602,0.01910977251827717,True,0,0,1275,pred[1275] <-> gt[1275] <-> mask[1275]
1276,1276,1276,results/B_mask_20_30_reliability_inference/frames/0319.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02552.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009386.png,0319.png,02552.jpg,0009386.png,0319,02552,0009386,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2920684814453125,19141,12.4107560390731,13.051996566089306,0.28153911232948303,0.34427788853645325,12.171518668667655,0.2544879913330078,0.7594149112701416,0.2700347900390625,13.145407843988483,0.3188963830471039,True,0,0,1276,pred[1276] <-> gt[1276] <-> mask[1276]
1277,1277,1277,results/B_mask_20_30_reliability_inference/line_debug/0319_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02554.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009394.png,0319_center.png,02554.jpg,0009394.png,0319_center,02554,0009394,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2179412841796875,14283,8.522673327068826,8.069694054287774,0.0027409500908106565,0.002932010218501091,8.657806671254358,0.002496435074135661,0.8591383099555969,0.3948516845703125,8.707162958305714,0.002938012359663844,False,0,0,1277,pred[1277] <-> gt[1277] <-> mask[1277]
1278,1278,1278,results/B_mask_20_30_reliability_inference/line_debug/0319_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02556.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009396.png,0319_reliability.png,02556.jpg,0009396.png,0319_reliability,02556,0009396,"[256, 256]","[256, 256]","[256, 256]",False,False,0.246734619140625,16170,8.783847585108083,7.91888647707011,0.008487955667078495,0.007890806533396244,9.109243347969596,0.009230196475982666,0.852386474609375,0.368316650390625,8.400912141627938,0.008228342048823833,False,0,0,1278,pred[1278] <-> gt[1278] <-> mask[1278]
1279,1279,1279,results/B_mask_20_30_reliability_inference/line_debug/0319_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02558.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009399.png,0319_soft.png,02558.jpg,0009399.png,0319_soft,02558,0009399,"[256, 256]","[256, 256]","[256, 256]",False,False,0.21148681640625,13860,8.678412438962322,9.483917612875954,0.008307632990181446,0.0153341144323349,8.485565823257087,0.005828286521136761,0.8501044511795044,0.1752777099609375,8.77806368600458,0.012620010413229465,True,0,0,1279,pred[1279] <-> gt[1279] <-> mask[1279]
1280,1280,1280,results/B_mask_20_30_reliability_inference/frames/0320.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02560.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009407.png,0320.png,02560.jpg,0009407.png,0320,02560,0009407,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2362060546875,15480,11.633530342864514,12.715870984512112,0.27767643332481384,0.26115015149116516,11.34693075517264,0.2644401490688324,0.7359713315963745,0.3298187255859375,10.404722469520213,0.27767643332481384,True,0,0,1280,pred[1280] <-> gt[1280] <-> mask[1280]
1281,1281,1281,results/B_mask_20_30_reliability_inference/line_debug/0320_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02562.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009414.png,0320_center.png,02562.jpg,0009414.png,0320_center,02562,0009414,"[256, 256]","[256, 256]","[256, 256]",False,False,0.276702880859375,18134,7.800053599145088,6.675100047812897,0.0016084937378764153,0.0016490198904648423,8.321365422425103,0.0017595356330275536,0.8469176888465881,0.4074554443359375,7.808501028332603,0.0016084937378764153,False,0,0,1281,pred[1281] <-> gt[1281] <-> mask[1281]
1282,1282,1282,results/B_mask_20_30_reliability_inference/line_debug/0320_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02564.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009421.png,0320_reliability.png,02564.jpg,0009421.png,0320_reliability,02564,0009421,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2790374755859375,18287,7.3685586305047615,6.032889564217672,0.010687440633773804,0.00985550507903099,8.020375772913313,0.012042555958032608,0.8091679811477661,0.3054656982421875,7.446512645343986,0.010733005590736866,False,0,0,1282,pred[1282] <-> gt[1282] <-> mask[1282]
1283,1283,1283,results/B_mask_20_30_reliability_inference/line_debug/0320_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02566.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009432.png,0320_soft.png,02566.jpg,0009432.png,0320_soft,02566,0009432,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2658538818359375,17423,7.129706007936436,7.563568337123,0.010920905508100986,0.010920905508100986,6.982702170850082,0.009642438031733036,0.8053584098815918,0.3333587646484375,6.914926036768279,0.010920905508100986,True,0,0,1283,pred[1283] <-> gt[1283] <-> mask[1283]
1284,1284,1284,results/B_mask_20_30_reliability_inference/frames/0321.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02568.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009439.png,0321.png,02568.jpg,0009439.png,0321,02568,0009439,"[256, 256]","[256, 256]","[256, 256]",False,False,0.242462158203125,15890,9.42682063402968,8.529024141630627,0.24899053573608398,0.2565569579601288,9.758373426081334,0.2451810985803604,0.7707299590110779,0.20465087890625,8.393726230627328,0.2572450339794159,False,0,0,1284,pred[1284] <-> gt[1284] <-> mask[1284]
1285,1285,1285,results/B_mask_20_30_reliability_inference/line_debug/0321_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02570.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009443.png,0321_center.png,02570.jpg,0009443.png,0321_center,02570,0009443,"[256, 256]","[256, 256]","[256, 256]",False,False,0.22509765625,14752,6.746879441946132,7.215393553293388,0.0018982799956575036,0.0018982799956575036,6.619745896028332,0.0019186821300536394,0.8669582009315491,0.2983551025390625,6.8465880918607045,0.0018982799956575036,True,0,0,1285,pred[1285] <-> gt[1285] <-> mask[1285]
1286,1286,1286,results/B_mask_20_30_reliability_inference/line_debug/0321_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02572.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009453.png,0321_reliability.png,02572.jpg,0009453.png,0321_reliability,02572,0009453,"[256, 256]","[256, 256]","[256, 256]",False,False,0.27178955078125,17812,6.9909470299143734,7.790946010944402,0.007685412187129259,0.008105502463877201,6.726469615636522,0.006869455333799124,0.845557451248169,0.349212646484375,7.440356153529278,0.00797418225556612,True,0,0,1286,pred[1286] <-> gt[1286] <-> mask[1286]
1287,1287,1287,results/B_mask_20_30_reliability_inference/line_debug/0321_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02574.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009464.png,0321_soft.png,02574.jpg,0009464.png,0321_soft,02574,0009464,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2880401611328125,18877,6.948962563410623,5.963855882378741,0.00855174195021391,0.008836167864501476,7.421090042025744,0.009241552092134953,0.8478716015815735,0.2280731201171875,6.169896119078524,0.008779380470514297,False,0,0,1287,pred[1287] <-> gt[1287] <-> mask[1287]
1288,1288,1288,results/B_mask_20_30_reliability_inference/frames/0322.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02576.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009465.png,0322.png,02576.jpg,0009465.png,0322,02576,0009465,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2595672607421875,17011,9.093303764941933,9.943098712019342,0.24305276572704315,0.24143624305725098,8.830827149136635,0.2573730945587158,0.7675970196723938,0.4209136962890625,8.626494800769464,0.24305276572704315,True,0,0,1288,pred[1288] <-> gt[1288] <-> mask[1288]
1289,1289,1289,results/B_mask_20_30_reliability_inference/line_debug/0322_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02578.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009473.png,0322_center.png,02578.jpg,0009473.png,0322_center,02578,0009473,"[256, 256]","[256, 256]","[256, 256]",False,False,0.29766845703125,19508,6.582296965337937,5.882596829764914,0.002327666385099292,0.0022484029177576303,6.91661998968396,0.0025611917953938246,0.8529152274131775,0.4263153076171875,6.249550433420248,0.0024114802945405245,False,0,0,1289,pred[1289] <-> gt[1289] <-> mask[1289]
1290,1290,1290,results/B_mask_20_30_reliability_inference/line_debug/0322_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02580.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009482.png,0322_reliability.png,02580.jpg,0009482.png,0322_reliability,02580,0009482,"[256, 256]","[256, 256]","[256, 256]",False,False,0.207733154296875,13614,6.900521056476284,5.348205669887536,0.009260491468012333,0.009907728992402554,7.419602224205757,0.009209378622472286,0.8540870547294617,0.2169342041015625,6.1796279755720445,0.009950433857738972,False,0,0,1290,pred[1290] <-> gt[1290] <-> mask[1290]
1291,1291,1291,results/B_mask_20_30_reliability_inference/line_debug/0322_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02582.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009483.png,0322_soft.png,02582.jpg,0009483.png,0322_soft,02582,0009483,"[256, 256]","[256, 256]","[256, 256]",False,False,0.289947509765625,19002,7.008521488804652,7.619001259164654,0.009615418501198292,0.010557785630226135,6.781975287959574,0.008591016754508018,0.8529844284057617,0.211639404296875,8.427470509297699,0.010889050550758839,True,0,0,1291,pred[1291] <-> gt[1291] <-> mask[1291]
1292,1292,1292,results/B_mask_20_30_reliability_inference/frames/0323.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02584.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009495.png,0323.png,02584.jpg,0009495.png,0323,02584,0009495,"[256, 256]","[256, 256]","[256, 256]",False,False,0.214691162109375,14070,9.362924158982599,7.066668817278908,0.24410104751586914,0.240695521235466,10.280695218025775,0.24505500495433807,0.7674486041069031,0.1966400146484375,10.078130583234843,0.2429031878709793,False,0,0,1292,pred[1292] <-> gt[1292] <-> mask[1292]
1293,1293,1293,results/B_mask_20_30_reliability_inference/line_debug/0323_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02586.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009505.png,0323_center.png,02586.jpg,0009505.png,0323_center,02586,0009505,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2506103515625,16424,7.071173071703235,6.089777612606115,0.003375826170668006,0.003406171454116702,7.455966052123419,0.003472435288131237,0.8683118224143982,0.3738250732421875,7.709690060901232,0.003375826170668006,False,0,0,1293,pred[1293] <-> gt[1293] <-> mask[1293]
1294,1294,1294,results/B_mask_20_30_reliability_inference/line_debug/0323_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02588.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009518.png,0323_reliability.png,02588.jpg,0009518.png,0323_reliability,02588,0009518,"[256, 256]","[256, 256]","[256, 256]",False,False,0.228240966796875,14958,7.494577467840128,7.640628227397369,0.01077922061085701,0.012657689861953259,7.452308918304981,0.009342044591903687,0.8459868431091309,0.3093109130859375,6.520309041799532,0.011820908635854721,True,0,0,1294,pred[1294] <-> gt[1294] <-> mask[1294]
1295,1295,1295,results/B_mask_20_30_reliability_inference/line_debug/0323_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02590.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009519.png,0323_soft.png,02590.jpg,0009519.png,0323_soft,02590,0009519,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2419586181640625,15857,7.843031301771305,9.45075134774182,0.012215043418109417,0.013436433859169483,7.434016970092525,0.012189963832497597,0.8484678268432617,0.26519775390625,9.014119393887638,0.012215043418109417,True,0,0,1295,pred[1295] <-> gt[1295] <-> mask[1295]
1296,1296,1296,results/B_mask_20_30_reliability_inference/frames/0324.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02592.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009524.png,0324.png,02592.jpg,0009524.png,0324,02592,0009524,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2282257080078125,14957,10.768070017600731,9.725264195359935,0.2681654393672943,0.2865245044231415,11.131398869048542,0.2690114378929138,0.7406212091445923,0.3028564453125,10.671666538178448,0.26647281646728516,False,0,0,1296,pred[1296] <-> gt[1296] <-> mask[1296]
1297,1297,1297,results/B_mask_20_30_reliability_inference/line_debug/0324_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02594.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009525.png,0324_center.png,02594.jpg,0009525.png,0324_center,02594,0009525,"[256, 256]","[256, 256]","[256, 256]",False,False,0.22802734375,14944,7.851331075285094,5.648510717098719,0.0025459364987909794,0.0025069566909223795,8.794176386789525,0.002687439089640975,0.8836938142776489,0.1649627685546875,7.167835793122345,0.0016616933280602098,False,0,0,1297,pred[1297] <-> gt[1297] <-> mask[1297]
1298,1298,1298,results/B_mask_20_30_reliability_inference/line_debug/0324_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02596.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009536.png,0324_reliability.png,02596.jpg,0009536.png,0324_reliability,02596,0009536,"[256, 256]","[256, 256]","[256, 256]",False,False,0.24969482421875,16364,8.481024674751414,8.633470991232993,0.013156548142433167,0.015372015535831451,8.431456178526975,0.0122758774086833,0.8584452867507935,0.268280029296875,9.294348216076196,0.014520245604217052,True,0,0,1298,pred[1298] <-> gt[1298] <-> mask[1298]
1299,1299,1299,results/B_mask_20_30_reliability_inference/line_debug/0324_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02598.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009539.png,0324_soft.png,02598.jpg,0009539.png,0324_soft,02598,0009539,"[256, 256]","[256, 256]","[256, 256]",False,False,0.206298828125,13520,8.807352498285802,10.509566761653257,0.014951239340007305,0.015012267045676708,8.4559293802611,0.014501302503049374,0.8521824479103088,0.2675933837890625,10.591828981593292,0.01581711880862713,True,0,0,1299,pred[1299] <-> gt[1299] <-> mask[1299]
1300,1300,1300,results/B_mask_20_30_reliability_inference/frames/0325.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02600.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009558.png,0325.png,02600.jpg,0009558.png,0325,02600,0009558,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2021331787109375,13247,11.770031250850572,12.274017030913475,0.28010228276252747,0.3193604648113251,11.65112321958305,0.26073119044303894,0.7060433030128479,0.2148590087890625,10.536663886953342,0.30884602665901184,True,0,0,1300,pred[1300] <-> gt[1300] <-> mask[1300]
1301,1301,1301,results/B_mask_20_30_reliability_inference/line_debug/0325_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02602.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009561.png,0325_center.png,02602.jpg,0009561.png,0325_center,02602,0009561,"[256, 256]","[256, 256]","[256, 256]",False,False,0.267913818359375,17558,8.803208991740432,7.739129159611878,0.00543437572196126,0.005852062255144119,9.26853230860201,0.0053627281449735165,0.8482584357261658,0.2985992431640625,8.752580024775025,0.005326104816049337,False,0,0,1301,pred[1301] <-> gt[1301] <-> mask[1301]
